Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Region,Year,Month,Day,DayOfWeek,Machinery_Code,Region_Code
2019-08-25,Backhoe Loader,0.037494772,18,35,1,0,10074.14,Brucestad,2019,8,25,6,0,115
2019-08-25,Excavators(crawler),0.037494772,21,35,1,0,10074.14,New Matthew,2019,8,25,6,2,1016
2019-08-25,Loaders (Wheeled),0.037494772,9,35,1,0,10074.14,North Jeremyton,2019,8,25,6,3,1133
2019-08-25,Skid Steer Loaders,0.037494772,10,35,1,0,10074.14,Josephshire,2019,8,25,6,4,574
2019-08-25,Tele Handlers ,0.037494772,39,35,1,0,10074.14,South Jasonton,2019,8,25,6,5,1589
2019-08-26,Backhoe Loader,0.035355969,3514,35000,1,0,10074.14,West Michaelbury,2019,8,26,0,0,1864
2019-08-26,Excavators(crawler),0.035355969,33,35,1,0,10074.14,Hendersonborough,2019,8,26,0,2,447
2019-08-26,Loaders (Wheeled),0.035355969,39,35,1,0,10074.14,Charlesmouth,2019,8,26,0,3,146
2025-03-15,invalid_data,0.035355969,5,35,1,0,10074.14,Wardmouth,2025,3,15,5,6,1766
2019-08-26,Compactors,0.035355969,25,35,1,0,10074.14,North Sarahbury,2019,8,26,0,1,1198
2019-08-26,Tele Handlers ,0.035355969,25,35,1,0,10074.14,Margarettown,2019,8,26,0,5,822
2019-08-27,Backhoe Loader,0.036180424,12,35,1,0,10074.14,West Susan,2019,8,27,1,0,1887
2019-08-27,Excavators(crawler),0.036180424,24,35,1,0,10074.14,Hensonfort,2019,8,27,1,2,450
2019-08-27,Skid Steer Loaders,0.036180424,42,35,1,0,10074.14,Smithberg,2019,8,27,1,4,1509
2019-08-27,Compactors,0.036180424,23,35,1,0,10074.14,East Keith,2019,8,27,1,1,308
2019-08-27,Tele Handlers ,0.036180424,30,35,1,0,10074.14,Allisontown,2019,8,27,1,5,25
2019-08-28,Backhoe Loader,0.039784925,35,35,1,0,10074.14,Taylorstad,2019,8,28,2,0,1706
2019-08-28,Excavators(crawler),0.039784925,34,35,1,0,10074.14,North Marisaport,2019,8,28,2,2,1165
2019-08-28,Loaders (Wheeled),0.039784925,29,35,1,0,10074.14,Jonesmouth,2019,8,28,2,3,567
2019-08-28,Skid Steer Loaders,0.039784925,15,35,1,0,10074.14,Kylefort,2019,8,28,2,4,632
2019-08-28,Compactors,0.039784925,34,35,1,0,10074.14,Michaelberg,2019,8,28,2,1,877
2019-08-28,Tele Handlers ,0.039784925,16,35,1,0,10074.14,West Katrina,2019,8,28,2,5,1843
2019-08-29,Excavators(crawler),0.039605696,26,35,1,0,10074.14,North Audreyport,2019,8,29,3,2,1089
2019-08-29,Loaders (Wheeled),0.039605696,7,35,1,0,10074.14,East Sarah,2019,8,29,3,3,340
2019-08-29,Skid Steer Loaders,0.039605696,12,35,1,0,10074.14,Hawkinsbury,2019,8,29,3,4,443
2019-08-29,Compactors,0.039605696,10,35,1,0,10074.14,Brighttown,2019,8,29,3,1,101
2019-08-29,Tele Handlers ,0.039605696,27,35,1,0,10074.14,New Cynthia,2019,8,29,3,5,956
2019-08-30,Backhoe Loader,0.031914767,3,35,1,0,10074.14,South Brandonside,2019,8,30,4,0,1536
2019-08-30,Excavators(crawler),0.031914767,47,35,1,0,10074.14,Kyleport,2019,8,30,4,2,634
2019-08-30,Loaders (Wheeled),0.031914767,6,35,1,0,10074.14,Gomezhaven,2019,8,30,4,3,414
2019-08-30,Skid Steer Loaders,0.031914767,-11,35,1,0,10074.14,Wilsonmouth,2019,8,30,4,4,1922
2025-03-15,Compactors,0.031914767,20,35,1,0,10074.14,Andersonfurt,2025,3,15,5,1,39
2019-08-30,Tele Handlers ,0.031914767,14,35,1,0,10074.14,Beanberg,2019,8,30,4,5,74
2019-08-31,Excavators(crawler),0.027449965,23,35,1,0,10074.14,Sharonside,2019,8,31,5,2,1490
2019-08-31,Loaders (Wheeled),0.027449965,19,35,1,0,10074.14,Allenfurt,2019,8,31,5,3,22
2019-08-31,invalid_data,0.027449965,25,35,1,0,10074.14,Christinaport,2019,8,31,5,6,153
2019-08-31,Compactors,0.027449965,-7,35,1,0,10074.14,Port Timothy,2019,8,31,5,1,1385
2019-08-31,Tele Handlers ,0.027449965,30,35,1,0,10074.14,East Scott,2019,8,31,5,5,342
2019-09-01,Backhoe Loader,0.034463806,3574,35000,1,1,10074.14,Simpsonburgh,2019,9,1,6,0,1505
2019-09-01,Excavators(crawler),0.034463806,59,35,1,1,10074.14,New Christinabury,2019,9,1,6,2,948
2019-09-01,Skid Steer Loaders,0.034463806,75,35,1,1,10074.14,Hannahhaven,2019,9,1,6,4,430
2019-09-01,Compactors,0.034463806,72,35,1,1,10074.14,New Jeffrey,2019,9,1,6,1,979
2019-09-01,Tele Handlers ,0.034463806,58,35,1,1,10074.14,New Maxwellborough,2019,9,1,6,5,1019
2019-09-02,Backhoe Loader,0.038629891,89,35,1,1,10074.14,West Robertborough,2019,9,2,0,0,1874
2019-09-02,Excavators(crawler),0.038629891,83,35,1,1,10074.14,Johntown,2019,9,2,0,2,560
2019-09-02,Loaders (Wheeled),0.038629891,68,35,1,1,10074.14,Rossside,2019,9,2,0,3,1456
2019-09-02,Skid Steer Loaders,0.038629891,62,35,1,1,10074.14,North Kelly,2019,9,2,0,4,1149
2019-09-02,Compactors,0.038629891,79,35,1,1,10074.14,East Briana,2019,9,2,0,1,252
2019-09-02,Tele Handlers ,0.038629891,61,35,1,1,10074.14,Martinshire,2019,9,2,0,5,842
2019-09-03,Excavators(crawler),0.025637758,74,35,1,1,10074.14,Grahamtown,2019,9,3,1,2,421
2019-09-03,Loaders (Wheeled),0.025637758,79,35,1,1,10074.14,Lake Brittanychester,2019,9,3,1,3,647
2019-09-03,Skid Steer Loaders,0.025637758,58,35,1,1,10074.14,South Stephanie,2019,9,3,1,4,1651
2025-03-15,Tele Handlers ,0.025637758,73,35,1,1,10074.14,Jacksonfort,2025,3,15,5,5,483
2019-09-04,Backhoe Loader,0.028812108,3559,35000,1,1,10074.14,Wrightberg,2019,9,4,2,0,1926
2019-09-04,Excavators(crawler),0.028812108,72,35,1,1,10074.14,New Julie,2019,9,4,2,2,997
2019-09-04,Loaders (Wheeled),0.028812108,102,35,1,1,10074.14,Donnahaven,2019,9,4,2,3,222
2019-09-04,Skid Steer Loaders,0.028812108,71,35,1,1,10074.14,New Mistyberg,2019,9,4,2,4,1029
2019-09-04,Tele Handlers ,0.028812108,91,35,1,1,10074.14,Matthewsview,2019,9,4,2,5,858
2019-09-05,Backhoe Loader,0.03216967,88,35,1,1,10074.14,Angelachester,2019,9,5,3,0,50
2019-09-05,Excavators(crawler),0.03216967,79,35,1,1,10074.14,Richardview,2019,9,5,3,2,1425
2019-09-05,Loaders (Wheeled),0.03216967,66,35,1,1,10074.14,New Sue,2019,9,5,3,3,1051
2019-09-05,invalid_data,0.03216967,68,35,1,1,10074.14,Jasonhaven,2019,9,5,3,6,513
2019-09-05,Compactors,0.03216967,64,35,1,1,10074.14,North Raymondhaven,2019,9,5,3,1,1187
2019-09-05,Tele Handlers ,0.03216967,75,35,1,1,10074.14,Port Markmouth,2019,9,5,3,5,1334
2019-09-06,Backhoe Loader,0.030429155,85,35,1,1,10074.14,Taylorfort,2019,9,6,4,0,1701
2019-09-06,Excavators(crawler),0.030429155,62,35,1,1,10074.14,Robertmouth,2019,9,6,4,2,1438
2019-09-06,Skid Steer Loaders,0.030429155,65,35,1,1,10074.14,South Alejandrostad,2019,9,6,4,4,1522
2019-09-06,Compactors,0.030429155,54,35,1,1,10074.14,Paulland,2019,9,6,4,1,1238
2019-09-06,Tele Handlers ,0.030429155,73,35,1,1,10074.14,Lynnview,2019,9,6,4,5,816
2019-09-07,Backhoe Loader,0.032918451,3569,35000,1,1,10074.14,West Lee,2019,9,7,5,0,1854
2019-09-07,Excavators(crawler),0.032918451,61,35,1,1,10074.14,Mitchellstad,2019,9,7,5,2,900
2019-09-07,Skid Steer Loaders,0.032918451,65,35,1,1,10074.14,Dickersonstad,2019,9,7,5,4,218
2019-09-07,Compactors,0.032918451,87,35,1,1,10074.14,Joshualand,2019,9,7,5,1,577
2019-09-07,Tele Handlers ,0.032918451,66,35,1,1,10074.14,New Matthewstad,2019,9,7,5,5,1018
2025-03-15,invalid_data,-0.029616648,51,35,1,1,10074.14,North Eric,2025,3,15,5,6,1115
2019-09-08,Excavators(crawler),0.029616648,72,35,1,1,10074.14,Adkinsview,2019,9,8,6,2,6
2019-09-08,Loaders (Wheeled),0.029616648,87,35,1,1,10074.14,West Jenniferburgh,2019,9,8,6,3,1830
2019-09-08,Skid Steer Loaders,0.029616648,74,35,1,1,10074.14,North Christina,2019,9,8,6,4,1100
2019-09-08,Compactors,0.029616648,74,35,1,1,10074.14,New Donaldchester,2019,9,8,6,1,965
2019-09-08,Tele Handlers ,0.029616648,62,35,1,1,10074.14,South Aaron,2019,9,8,6,5,1521
2019-09-09,Backhoe Loader,0.024112317,63,35,1,1,10074.14,Matthewbury,2019,9,9,0,0,852
2019-09-09,Excavators(crawler),0.024112317,59,35,1,1,10074.14,New Ericstad,2019,9,9,0,2,968
2019-09-09,Loaders (Wheeled),0.024112317,71,35,1,1,10074.14,Juanville,2019,9,9,0,3,581
2019-09-09,Skid Steer Loaders,0.024112317,59,35,1,1,10074.14,Paulhaven,2019,9,9,0,4,1237
2019-09-09,Tele Handlers ,0.024112317,79,35,1,1,10074.14,South Davidburgh,2019,9,9,0,5,1564
2019-09-10,Backhoe Loader,0.0310465,3589,35000,1,1,10074.14,Brownview,2019,9,10,1,0,114
2019-09-10,Excavators(crawler),0.0310465,60,35,1,1,10074.14,Valerietown,2019,9,10,1,2,1747
2019-09-10,Loaders (Wheeled),0.0310465,70,35,1,1,10074.14,West Mariatown,2019,9,10,1,3,1858
2019-09-10,invalid_data,0.0310465,79,35,1,1,10074.14,Lake Davidstad,2019,9,10,1,6,667
2019-09-10,Compactors,0.0310465,53,35,1,1,10074.14,Port Mary,2019,9,10,1,1,1335
2019-09-10,Tele Handlers ,0.0310465,80,35,1,1,10074.14,Torresborough,2019,9,10,1,5,1727
2019-09-11,Excavators(crawler),0.037721796,81,35,1,1,10074.14,New Mike,2019,9,11,2,2,1027
2019-09-11,Skid Steer Loaders,0.037721796,57,35,1,1,10074.14,Warnertown,2019,9,11,2,4,1767
2019-09-11,Compactors,0.037721796,73,35,1,1,10074.14,West Victorburgh,2019,9,11,2,1,1899
2019-09-11,Tele Handlers ,0.037721796,60,35,1,1,10074.14,Shawberg,2019,9,11,2,5,1493
2019-09-12,Backhoe Loader,0.035710445,72,35,1,1,10074.14,Browntown,2019,9,12,3,0,113
2025-03-15,Excavators(crawler),0.035710445,62,35,1,1,10074.14,Lake Bobby,2025,3,15,5,2,643
2019-09-12,Loaders (Wheeled),0.035710445,72,35,1,1,10074.14,Baileyport,2019,9,12,3,3,67
2019-09-12,Skid Steer Loaders,0.035710445,68,35,1,1,10074.14,North Jamesbury,2019,9,12,3,4,1128
2019-09-12,Compactors,0.035710445,93,35,1,1,10074.14,Port Kevin,2019,9,12,3,1,1322
2019-09-12,Tele Handlers ,0.035710445,69,35,1,1,10074.14,Port Eddie,2019,9,12,3,5,1292
2019-09-13,Excavators(crawler),0.028760331,69,35,1,1,10074.14,West Jacob,2019,9,13,4,2,1825
2019-09-13,Loaders (Wheeled),0.028760331,68,35,1,1,10074.14,Abigailfort,2019,9,13,4,3,1
2019-09-13,Skid Steer Loaders,0.028760331,65,35,1,1,10074.14,Davidstad,2019,9,13,4,4,202
2019-09-13,Compactors,0.028760331,86,35,1,1,10074.14,Rodriguezstad,2019,9,13,4,1,1447
2019-09-13,Tele Handlers ,0.028760331,74,35,1,1,10074.14,West Kyleburgh,2019,9,13,4,5,1853
2019-09-14,Backhoe Loader,0.026968037,53,35,1,1,10074.14,East Joelland,2019,9,14,5,0,296
2019-09-14,Excavators(crawler),0.026968037,97,35,1,1,10074.14,Adammouth,2019,9,14,5,2,4
2019-09-14,Loaders (Wheeled),0.026968037,54,35,1,1,10074.14,Kimshire,2019,9,14,5,3,623
2019-09-14,Skid Steer Loaders,0.026968037,71,35,1,1,10074.14,Lake Justinburgh,2019,9,14,5,4,709
2019-09-14,Tele Handlers ,0.026968037,65,35,1,1,10074.14,Danielberg,2019,9,14,5,5,186
2019-09-15,Backhoe Loader,0.030620333,75,35,1,1,10074.14,South Michael,2019,9,15,6,0,1620
2019-09-15,Excavators(crawler),0.030620333,55,35,1,1,10074.14,South Donna,2019,9,15,6,2,1573
2019-09-15,Loaders (Wheeled),0.030620333,81,35,1,1,10074.14,North Robert,2019,9,15,6,3,1190
2019-09-15,invalid_data,0.030620333,60,35,1,1,10074.14,North Melissa,2019,9,15,6,6,1167
2019-09-15,Compactors,0.030620333,57,35,1,1,10074.14,North Rebeccaberg,2019,9,15,6,1,1188
2019-09-15,Tele Handlers ,0.030620333,76,35,1,1,10074.14,Nashchester,2019,9,15,6,5,915
2019-09-16,Backhoe Loader,0.032464403,3586,35000,1,1,10074.14,Royton,2019,9,16,0,0,1458
2019-09-16,Excavators(crawler),0.032464403,72,35,1,1,10074.14,Johnview,2019,9,16,0,2,561
2025-03-15,Loaders (Wheeled),0.032464403,96,35,1,1,10074.14,North Phyllis,2025,3,15,5,3,1185
2019-09-16,Skid Steer Loaders,0.032464403,70,35,1,1,10074.14,East Stephanie,2019,9,16,0,4,348
2019-09-16,Compactors,0.032464403,65,35,1,1,10074.14,Ginamouth,2019,9,16,0,1,410
2019-09-16,Tele Handlers ,0.032464403,68,35,1,1,10074.14,North Kenneth,2019,9,16,0,5,1150
2019-09-17,Backhoe Loader,0.0378373,67,35,1,1,10074.14,Hoffmanton,2019,9,17,1,0,465
2019-09-17,Excavators(crawler),0.0378373,73,35,1,1,10074.14,Tiffanyhaven,2019,9,17,1,2,1717
2019-09-17,Loaders (Wheeled),0.0378373,51,35,1,1,10074.14,Matthewtown,2019,9,17,1,3,859
2019-09-17,Skid Steer Loaders,0.0378373,61,35,1,1,10074.14,Santosborough,2019,9,17,1,4,1473
2019-09-17,Compactors,0.0378373,84,35,1,1,10074.14,South Rodneyport,2019,9,17,1,1,1643
2019-09-17,Tele Handlers ,0.0378373,78,35,1,1,10074.14,New Bethanyshire,2019,9,17,1,5,933
2019-09-18,Excavators(crawler),0.03203027,62,35,1,1,10074.14,New Sarahhaven,2019,9,18,2,2,1044
2019-09-18,Skid Steer Loaders,0.03203027,65,35,1,1,10074.14,New Cindy,2019,9,18,2,4,953
2019-09-18,Compactors,0.03203027,55,35,1,1,10074.14,Suttonhaven,2019,9,18,2,1,1694
2019-09-18,Tele Handlers ,0.03203027,70,35,1,1,10074.14,Veronicaview,2019,9,18,2,5,1753
2019-09-19,Backhoe Loader,0.029959176,3565,35000,1,1,10074.14,Jessechester,2019,9,19,3,0,529
2019-09-19,Excavators(crawler),0.029959176,83,35,1,1,10074.14,North Tonyfurt,2019,9,19,3,2,1210
2019-09-19,Loaders (Wheeled),0.029959176,77,35,1,1,10074.14,Hannahtown,2019,9,19,3,3,432
2019-09-19,Skid Steer Loaders,0.029959176,65,35,1,1,10074.14,Lake Cassandraton,2019,9,19,3,4,652
2019-09-19,Tele Handlers ,0.029959176,76,35,1,1,10074.14,North Terristad,2019,9,19,3,5,1206
2019-09-20,Backhoe Loader,0.034874042,76,35,1,1,10074.14,Port Tiffanyburgh,2019,9,20,4,0,1382
2019-09-20,Excavators(crawler),0.034874042,66,35,1,1,10074.14,Elizabethbury,2019,9,20,4,2,364
2019-09-20,Loaders (Wheeled),0.034874042,89,35,1,1,10074.14,Lake Deanna,2019,9,20,4,3,668
2025-03-15,invalid_data,0.034874042,50,35,1,1,10074.14,Lake Emily,2025,3,15,5,6,678
2019-09-20,Compactors,0.034874042,79,35,1,1,10074.14,Lake Angelatown,2019,9,20,4,1,639
2019-09-20,Tele Handlers ,0.034874042,64,35,1,1,10074.14,Ronaldport,2019,9,20,4,5,1453
2019-09-21,Backhoe Loader,0.02726277,70,35,1,1,10074.14,West Jenniferfurt,2019,9,21,5,0,1832
2019-09-21,Excavators(crawler),0.02726277,56,35,1,1,10074.14,Ambershire,2019,9,21,5,2,30
2019-09-21,Skid Steer Loaders,0.02726277,84,35,1,1,10074.14,Jonathanport,2019,9,21,5,4,564
2019-09-21,Compactors,0.02726277,75,35,1,1,10074.14,Cherylberg,2019,9,21,5,1,149
2019-09-21,Tele Handlers ,0.02726277,62,35,1,1,10074.14,Thomasberg,2019,9,21,5,5,1710
2019-09-22,Excavators(crawler),0.029110823,76,35,1,1,10074.14,South Robinfort,2019,9,22,6,2,1642
2019-09-22,Loaders (Wheeled),0.029110823,58,35,1,1,10074.14,North Kathyshire,2019,9,22,6,3,1146
2019-09-22,Skid Steer Loaders,0.029110823,61,35,1,1,10074.14,Curtisland,2019,9,22,6,4,183
2019-09-22,Compactors,0.029110823,70,35,1,1,10074.14,Carsonhaven,2019,9,22,6,1,133
2019-09-22,Tele Handlers ,0.029110823,57,35,1,1,10074.14,Chandlerport,2019,9,22,6,5,143
2019-09-23,Excavators(crawler),0.027370308,56,35,1,1,10074.14,Melaniefort,2019,9,23,0,2,870
2019-09-23,Loaders (Wheeled),0.027370308,66,35,1,1,10074.14,Port Philiphaven,2019,9,23,0,3,1357
2019-09-23,Skid Steer Loaders,0.027370308,67,35,1,1,10074.14,Benitezview,2019,9,23,0,4,79
2019-09-23,Compactors,0.027370308,82,35,1,1,10074.14,Lake Paula,2019,9,23,0,1,743
2019-09-23,Tele Handlers ,0.027370308,77,35,1,1,10074.14,New Brandonberg,2019,9,23,0,5,937
2019-09-24,Backhoe Loader,0.033687145,80,35,1,1,10074.14,North Elizabethhaven,2019,9,24,1,0,1114
2019-09-24,Excavators(crawler),0.033687145,80,35,1,1,10074.14,Lake Dylanmouth,2019,9,24,1,2,674
2019-09-24,Loaders (Wheeled),0.033687145,64,35,1,1,10074.14,West Edwardbury,2019,9,24,1,3,1814
2019-09-24,Skid Steer Loaders,0.033687145,68,35,1,1,10074.14,Michaelburgh,2019,9,24,1,4,879
2025-03-15,Compactors,-0.033687145,35,35,1,1,10074.14,Turnerside,2025,3,15,5,1,1741
2019-09-24,Tele Handlers ,0.033687145,56,35,1,1,10074.14,Jessicamouth,2019,9,24,1,5,533
2019-09-25,Backhoe Loader,0.037494772,3572,35000,1,1,10074.14,North Bruce,2019,9,25,2,0,1094
2019-09-25,Excavators(crawler),0.037494772,69,35,1,1,10074.14,South Phillipstad,2019,9,25,2,2,1633
2019-09-25,Loaders (Wheeled),0.037494772,73,35,1,1,10074.14,West Jasonmouth,2019,9,25,2,3,1829
2019-09-25,invalid_data,0.037494772,81,35,1,1,10074.14,North Arielburgh,2019,9,25,2,6,1087
2019-09-25,Tele Handlers ,0.037494772,90,35,1,1,10074.14,East Jessicaside,2019,9,25,2,5,294
2019-09-26,Backhoe Loader,0.035355969,59,35,1,1,10074.14,Tiffanytown,2019,9,26,3,0,1718
2019-09-26,Excavators(crawler),0.035355969,59,35,1,1,10074.14,Haneyshire,2019,9,26,3,2,429
2019-09-26,Skid Steer Loaders,0.035355969,70,35,1,1,10074.14,Brittanytown,2019,9,26,3,4,106
2019-09-26,Compactors,0.035355969,68,35,1,1,10074.14,West Ianburgh,2019,9,26,3,1,1824
2019-09-26,Tele Handlers ,0.035355969,59,35,1,1,10074.14,Jeanneside,2019,9,26,3,5,517
2019-09-27,Backhoe Loader,0.036180424,79,35,1,1,10074.14,Amandaton,2019,9,27,4,0,27
2019-09-27,Excavators(crawler),0.036180424,62,35,1,1,10074.14,West Joshuaburgh,2019,9,27,4,2,1839
2019-09-27,Loaders (Wheeled),0.036180424,67,35,1,1,10074.14,Rojaschester,2019,9,27,4,3,1451
2019-09-27,Skid Steer Loaders,0.036180424,81,35,1,1,10074.14,Watsonland,2019,9,27,4,4,1770
2019-09-27,Compactors,0.036180424,74,35,1,1,10074.14,Isabellaland,2019,9,27,4,1,482
2019-09-27,Tele Handlers ,0.036180424,76,35,1,1,10074.14,Stoutmouth,2019,9,27,4,5,1686
2019-09-28,Excavators(crawler),0.039784925,69,35,1,1,10074.14,Lauriestad,2019,9,28,5,2,783
2019-09-28,Loaders (Wheeled),0.039784925,59,35,1,1,10074.14,East Ginaside,2019,9,28,5,3,285
2019-09-28,Skid Steer Loaders,0.039784925,76,35,1,1,10074.14,Simmonsview,2019,9,28,5,4,1504
2019-09-28,Compactors,0.039784925,48,35,1,1,10074.14,South Joshua,2019,9,28,5,1,1601
2025-03-15,Tele Handlers ,0.039784925,66,35,1,1,10074.14,Lake Jacob,2025,3,15,5,5,688
2019-09-29,Backhoe Loader,0.039605696,59,35,1,1,10074.14,Jonesstad,2019,9,29,6,0,569
2019-09-29,Excavators(crawler),0.039605696,79,35,1,1,10074.14,Cristinafort,2019,9,29,6,2,178
2019-09-29,Skid Steer Loaders,0.039605696,98,35,1,1,10074.14,North Timothyshire,2019,9,29,6,4,1208
2019-09-29,Tele Handlers ,0.039605696,68,35,1,1,10074.14,Port Peter,2019,9,29,6,5,1356
2019-09-30,Backhoe Loader,0.031914767,78,35,1,1,10074.14,South Emily,2019,9,30,0,0,1578
2019-09-30,Excavators(crawler),0.031914767,53,35,1,1,10074.14,West Erin,2019,9,30,0,2,1819
2019-09-30,Loaders (Wheeled),0.031914767,66,35,1,1,10074.14,New Leslie,2019,9,30,0,3,1009
2019-09-30,invalid_data,0.031914767,67,35,1,1,10074.14,Port Alejandratown,2019,9,30,0,6,1257
2019-09-30,Compactors,0.031914767,68,35,1,1,10074.14,Gallowayshire,2019,9,30,0,1,399
2019-09-30,Tele Handlers ,0.031914767,61,35,1,1,10074.14,Candicefurt,2019,9,30,0,5,128
2019-10-01,Backhoe Loader,0.034463806,3561,35000,1,1,12619.54,Washingtonchester,2019,10,1,1,0,1768
2019-10-01,Excavators(crawler),0.034463806,60,35,1,1,12619.54,Brooksville,2019,10,1,1,2,107
2019-10-01,Skid Steer Loaders,0.034463806,63,35,1,1,12619.54,East Johnberg,2019,10,1,1,4,297
2019-10-01,Compactors,0.034463806,59,35,1,1,12619.54,Thomasfurt,2019,10,1,1,1,1712
2019-10-01,Tele Handlers ,0.034463806,57,35,1,1,12619.54,Lake Jacqueline,2019,10,1,1,5,690
2019-10-02,Backhoe Loader,0.038629891,70,35,1,1,12619.54,North Jacob,2019,10,2,2,0,1126
2019-10-02,Excavators(crawler),0.038629891,81,35,1,1,12619.54,Harrisville,2019,10,2,2,2,439
2019-10-02,Loaders (Wheeled),0.038629891,61,35,1,1,12619.54,Port Joannport,2019,10,2,2,3,1314
2019-10-02,Skid Steer Loaders,0.038629891,77,35,1,1,12619.54,West Barbara,2019,10,2,2,4,1794
2019-10-02,Compactors,0.038629891,67,35,1,1,12619.54,Hermanland,2019,10,2,2,1,451
2019-10-02,Tele Handlers ,0.038629891,53,35,1,1,12619.54,Boydville,2019,10,2,2,5,86
2019-10-03,Excavators(crawler),0.025637758,76,35,1,1,12619.54,North Angelashire,2019,10,3,3,2,1081
2019-10-03,Loaders (Wheeled),0.025637758,66,35,1,1,12619.54,Port Elizabethside,2019,10,3,3,3,1293
2019-10-03,Skid Steer Loaders,0.025637758,64,35,1,1,12619.54,New Danielshire,2019,10,3,3,4,959
2019-10-03,Compactors,0.025637758,61,35,1,1,12619.54,Lake Sarah,2019,10,3,3,1,752
2019-10-03,Tele Handlers ,0.025637758,74,35,1,1,12619.54,Donaldport,2019,10,3,3,5,221
2019-10-04,Backhoe Loader,0.028812108,3560,35000,1,1,12619.54,New Christopherside,2019,10,4,4,0,950
2019-10-04,Excavators(crawler),0.028812108,75,35,1,1,12619.54,Lake Kellyton,2019,10,4,4,2,715
2019-10-04,Loaders (Wheeled),0.028812108,75,35,1,1,12619.54,East Kenneth,2019,10,4,4,3,310
2019-10-04,Skid Steer Loaders,0.028812108,63,35,1,1,12619.54,Smithland,2019,10,4,4,4,1512
2019-10-04,Tele Handlers ,0.028812108,78,35,1,1,12619.54,Lake Jacobshire,2019,10,4,4,5,689
2019-10-05,Backhoe Loader,0.03216967,83,35,1,1,12619.54,Dawnmouth,2019,10,5,5,0,210
2019-10-05,Excavators(crawler),0.03216967,59,35,1,1,12619.54,South Virginiaborough,2019,10,5,5,2,1665
2019-10-05,Loaders (Wheeled),0.03216967,68,35,1,1,12619.54,South Kimberly,2019,10,5,5,3,1611
2019-10-05,invalid_data,0.03216967,48,35,1,1,12619.54,New Carolyn,2019,10,5,5,6,942
2019-10-05,Compactors,0.03216967,61,35,1,1,12619.54,North Howard,2019,10,5,5,1,1124
2019-10-05,Tele Handlers ,0.03216967,80,35,1,1,12619.54,Trevorhaven,2019,10,5,5,5,1734
2019-10-06,Backhoe Loader,0.030429155,63,35,1,1,12619.54,Fullerton,2019,10,6,6,0,395
2019-10-06,Excavators(crawler),0.030429155,85,35,1,1,12619.54,Laurenside,2019,10,6,6,2,781
2019-10-06,Skid Steer Loaders,0.030429155,74,35,1,1,12619.54,South Matthew,2019,10,6,6,4,1616
2019-10-06,Tele Handlers ,0.030429155,68,35,1,1,12619.54,Adrianville,2019,10,6,6,5,7
2019-10-07,Backhoe Loader,0.032918451,3574,35000,1,1,12619.54,Lake Samanthafurt,2019,10,7,0,0,750
2025-03-15,Excavators(crawler),0.032918451,86,35,1,1,12619.54,West Cynthiabury,2025,3,15,5,2,1807
2019-10-07,Loaders (Wheeled),0.032918451,76,35,1,1,12619.54,Lopezshire,2019,10,7,0,3,808
2019-10-07,Skid Steer Loaders,0.032918451,70,35,1,1,12619.54,East Megantown,2019,10,7,0,4,320
2019-10-07,Compactors,0.032918451,58,35,1,1,12619.54,North Miranda,2019,10,7,0,1,1178
2019-10-07,Tele Handlers ,0.032918451,63,35,1,1,12619.54,East Casey,2019,10,7,0,5,258
2019-10-08,Excavators(crawler),0.029616648,57,35,1,1,12619.54,Aliciaport,2019,10,8,1,2,20
2019-10-08,Loaders (Wheeled),0.029616648,59,35,1,1,12619.54,Lake Jillland,2019,10,8,1,3,698
2019-10-08,Skid Steer Loaders,0.029616648,66,35,1,1,12619.54,Mackberg,2019,10,8,1,4,817
2019-10-08,Compactors,0.029616648,68,35,1,1,12619.54,Buckleyborough,2019,10,8,1,1,117
2019-10-08,Tele Handlers ,0.029616648,69,35,1,1,12619.54,Troychester,2019,10,8,1,5,1736
2019-10-09,Backhoe Loader,0.024112317,75,35,1,1,12619.54,Emilychester,2019,10,9,2,0,371
2019-10-09,Excavators(crawler),0.024112317,71,35,1,1,12619.54,East Derricktown,2019,10,9,2,2,270
2019-10-09,Loaders (Wheeled),0.024112317,72,35,1,1,12619.54,Kelleybury,2019,10,9,2,3,604
2019-10-09,Skid Steer Loaders,0.024112317,53,35,1,1,12619.54,Morganstad,2019,10,9,2,4,908
2019-10-09,Tele Handlers ,0.024112317,65,35,1,1,12619.54,East Catherine,2019,10,9,2,5,259
2019-10-10,Backhoe Loader,0.0310465,3565,35000,1,1,12619.54,Port Sydney,2019,10,10,3,0,1377
2019-10-10,Excavators(crawler),0.0310465,76,35,1,1,12619.54,New Summer,2019,10,10,3,2,1052
2019-10-10,invalid_data,0.0310465,84,35,1,1,12619.54,Mortonshire,2019,10,10,3,6,913
2019-10-10,Compactors,0.0310465,49,35,1,1,12619.54,Woodborough,2019,10,10,3,1,1925
2019-10-10,Tele Handlers ,0.0310465,57,35,1,1,12619.54,West Nicholas,2019,10,10,3,5,1869
2019-10-11,Backhoe Loader,0.037721796,73,35,1,1,12619.54,South Susanport,2019,10,11,4,0,1655
2019-10-11,Excavators(crawler),0.037721796,97,35,1,1,12619.54,South Elijahland,2019,10,11,4,2,1576
